name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
org.apache.ivy.util.XMLHelper,9,2,0,4,77,51,0,2,8,1.5323951,338,0.0,0,0.0,0.7517051,1,0,1.188797,3,2.595482,0
org.apache.ivy.ant.IvyVar,27,3,3,4,68,23,7,9,2,1.0424557,138,1.0,2,0.0,0.6822701,0,0,2.16972,8,0.749896,0
org.apache.ivy.core.publish.PublishEngine,34,2,0,6,27,5,7,0,21,1.94378,230,0.0,0,0.5415742,0.7626304,0,0,19.652973,1,1.014065,0
org.apache.ivy.core.cache.CacheUtil,4,1,2,8,15,11,3,14,6,1.9689203,386,1.0,3,0.4034791,0.7028871,0,0,9.282163,4,0.979285,0
org.apache.ivy.util.Credentials,93,2,0,24,30,160,13,1,6,1.1657383,342,0.0,0,1.0,0.1687928,0,0,14.566595,8,1.271029,1
org.apache.ivy.plugins.repository.sftp.SFTPResource,2,2,0,9,28,32,1,14,5,0.805829,227,1.0,3,0.0,0.6049104,1,0,63.751265,2,1.764825,0
org.apache.ivy.ant.IvyBuildList,3,4,1,47,23,12,16,2,7,1.8450216,84,0.0,2,0.0,0.6976303,2,0,23.072638,3,0.285457,0
org.apache.ivy.core.module.descriptor.AbstractIncludeExcludeRule,8,1,0,31,132,82,10,1,11,1.2240737,313,1.0,0,0.83015,0.5319073,0,0,14.361885,1,0.567169,0
org.apache.ivy.util.url.HttpClientHandler,10,1,0,41,33,7,16,1,9,0.6013438,428,0.0,0,0.7335959,0.6425526,0,0,28.974024,1,1.75512,0
org.apache.ivy.Ivy,11,1,0,7,64,32,1,2,3,0.5960004,115,1.0,0,0.7678361,0.480464,0,0,4.986315,2,0.863832,0
org.apache.ivy.ant.AntMessageLogger,34,2,3,6,30,3,1,6,6,0.4815174,38,1.0,1,0.0,0.5648884,3,0,11.802165,1,0.900806,0
org.apache.ivy.core.report.ArtifactDownloadReport,7,4,1,36,47,137,2,4,8,0.2681008,361,1.0,0,0.6537967,0.462511,0,0,15.15089,2,1.835599,1
org.apache.ivy.plugins.namespace.NamespaceTransformer,30,1,17,23,63,65,5,14,11,0.9340954,726,1.0,2,0.0,0.3673199,0,0,37.888016,3,0.873153,3
org.apache.ivy.core.report.ConfigurationResolveReport,21,1,0,3,47,68,2,8,19,1.4258757,209,1.0,3,0.0,0.6647842,0,0,3.158043,2,0.781758,0
org.apache.ivy.plugins.resolver.AbstractResolver,5,1,0,5,18,392,20,4,3,0.6532293,209,1.0,0,0.3729558,0.4033532,0,1,5.23788,1,3.30263,0
org.apache.ivy.plugins.version.LatestVersionMatcher,33,2,1,7,13,31,8,3,2,1.4549368,119,1.0,1,0.0,0.5886648,2,3,10.680066,5,3.566953,0
org.apache.ivy.tools.analyser.JarModule,5,1,0,16,40,225,6,17,2,1.9186471,365,1.0,0,0.0,0.4472972,0,0,1.575782,3,1.293727,0
org.apache.ivy.plugins.matcher.ExactPatternMatcher,5,1,0,11,11,304,5,1,3,0.4337559,223,1.0,1,0.0,0.2839211,0,0,22.523497,5,1.381191,0
org.apache.ivy.ant.IvyConfigure,19,1,0,12,41,82,14,3,3,1.3942224,221,0.0,4,0.0,0.2917313,0,0,34.347668,6,0.318544,1
org.apache.ivy.core.sort.NonMatchingVersionReporter,5,1,0,15,14,384,48,2,5,0.8419243,74,0.0,0,0.9509144,0.4470641,0,0,16.5679,1,0.370453,0
org.apache.ivy.core.module.descriptor.DefaultDependencyDescriptor,33,1,0,42,100,1704,20,15,9,1.5793145,370,0.0,2,0.7941196,0.8625976,0,0,48.246298,8,1.333484,1
org.apache.ivy.plugins.conflict.AbstractConflictManager,21,2,0,21,73,89,25,9,3,1.4167396,294,0.0,0,0.0,0.8301852,0,0,23.663771,4,2.425412,1
org.apache.ivy.plugins.latest.LatestStrategy,13,6,0,18,21,647,9,1,7,1.2052093,44,1.0,0,0.0,0.7524184,0,3,35.743962,1,0.462542,0
org.apache.ivy.core.module.id.ArtifactId,4,2,2,19,16,5,2,7,1,0.5777027,414,1.0,0,0.0,0.7882149,1,2,7.300496,5,1.291231,0
org.apache.ivy.plugins.repository.Repository,7,1,0,10,15,26,49,7,16,1.2429383,180,1.0,0,0.0,0.5436619,0,1,13.041426,4,1.497155,0
org.apache.ivy.ant.IvyPublish,19,1,0,19,30,25,6,2,41,1.4029327,428,1.0,0,0.0,0.7406043,0,0,12.735967,2,0.78715,0
org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorUpdater,13,1,0,23,44,56,29,9,5,1.5578215,463,1.0,1,0.8406392,0.1463522,2,0,29.994175,15,1.345283,1
